episode,score,shaped_reward,tau
919,11,47.668707,0.059437
920,8,42.376584,0.059389
921,13,50.116854,0.059331
922,7,37.490766,0.059287
923,25,76.847044,0.059202
924,15,55.748542,0.059138
925,7,35.92991,0.059095
926,16,55.651793,0.059029
927,17,62.995341,0.058959
928,8,41.321549,0.05891
929,9,44.606739,0.058862
930,14,52.466392,0.058801
931,5,30.918332,0.058762
932,7,37.244645,0.058718
933,11,49.879461,0.058667
934,22,73.108842,0.058587
935,9,44.2564,0.058536
936,8,42.312393,0.058486
937,6,37.048377,0.058443
938,19,65.018579,0.058373
939,5,31.729629,0.058334
940,19,64.767067,0.058264
941,11,49.068581,0.058211
942,20,71.046615,0.058136
943,11,46.611967,0.058084
944,17,56.38004,0.05802
945,7,37.058455,0.057974
946,4,32.000704,0.057937
947,20,68.175379,0.057867
948,13,56.623872,0.057807
949,12,44.491295,0.057757
950,7,42.15999,0.057711
951,10,44.96086,0.05766
952,8,36.87812,0.057614
953,28,85.968233,0.057527
954,17,61.387347,0.057461
955,7,41.467791,0.057414
956,13,49.7332,0.05736
957,17,61.188811,0.057293
958,13,51.426393,0.057239
959,6,36.518831,0.057197
960,11,43.37157,0.057149
961,12,51.19855,0.057093
962,6,30.629175,0.057057
963,6,37.006886,0.057016
964,6,37.29128,0.056974
965,5,31.885055,0.056936
966,8,43.166125,0.05689
967,11,47.62513,0.056839
968,8,37.817324,0.056798
969,9,36.954526,0.056758
970,9,43.266934,0.05671
971,19,64.013259,0.056646
972,13,49.16445,0.056591
973,15,51.945522,0.056534
974,16,55.08933,0.056476
975,11,45.785039,0.056429
976,15,49.815102,0.056374
977,6,42.297296,0.056331
978,13,52.650429,0.056279
979,10,44.421344,0.05623
980,25,76.327625,0.056155
981,15,59.555677,0.056095
982,21,69.166724,0.056022
983,9,42.738656,0.055977
984,6,41.081837,0.055934
985,7,38.706301,0.05589
986,16,53.688694,0.055833
987,6,34.840519,0.055794
988,8,42.246407,0.055751
989,3,29.647619,0.05572
990,12,43.817653,0.055675
991,22,73.23356,0.055605
992,6,36.183773,0.055566
993,16,58.471791,0.055507
